date,ticker,daily_return
2016-11-29,EEM,0.00141248
2016-11-29,GLD,-0.00465735
2016-11-29,HYG,-0.00128382
2016-11-29,SPY,0.00195007
2016-11-29,TLT,0.00419093
2016-11-29,UUP,-0.00229266
2016-11-30,EEM,0.00169319
2016-11-30,GLD,-0.01341923
2016-11-30,HYG,0.00046729
2016-11-30,SPY,-0.00239914
2016-11-30,TLT,-0.01620064
2016-11-30,UUP,0.00536196
2016-12-01,EEM,-0.01183111
2016-12-01,GLD,-0.00187919
2016-12-01,HYG,-0.00467916
2016-12-01,SPY,-0.00367537
2016-12-01,TLT,-0.01055906
2016-12-01,UUP,-0.00533336
2016-12-02,EEM,0.00114031
2016-12-02,GLD,0.00537922
2016-12-02,HYG,0.00600835
2016-12-02,SPY,0.00050108
2016-12-02,TLT,0.00732824
2016-12-02,UUP,-0.00229802
2016-12-05,EEM,0.00825742
2016-12-05,GLD,-0.00535044
2016-12-05,HYG,0.00257772
2016-12-05,SPY,0.0060087
2016-12-05,TLT,-0.00108719
2016-12-05,UUP,-0.00652597
2016-12-06,EEM,0.00536548
2016-12-06,GLD,-0.0009862
2016-12-06,HYG,0.00502328
2016-12-06,SPY,0.00316738
2016-12-06,TLT,-0.00075328
2016-12-06,UUP,0.00386407
2016-12-07,EEM,0.01685436
2016-12-07,GLD,0.00358971
2016-12-07,HYG,0.00499751
2016-12-07,SPY,0.01308085
2016-12-07,TLT,0.00854398
2016-12-07,UUP,-0.00307936
2016-12-08,EEM,0.00441973
2016-12-08,GLD,-0.00232498
2016-12-08,HYG,-0.00011594
2016-12-08,SPY,0.00244868
2016-12-08,TLT,-0.01179411
2016-12-08,UUP,0.00888033
2016-12-09,EEM,-0.00522575
2016-12-09,GLD,-0.01048667
2016-12-09,HYG,0.00046358
2016-12-09,SPY,0.00604052
2016-12-09,TLT,-0.0124387
2016-12-09,UUP,0.00420981
2016-12-12,EEM,-0.00663477
2016-12-12,GLD,0.00380433
2016-12-12,HYG,-0.00138788
2016-12-12,SPY,-0.00114788
2016-12-12,TLT,0.00187253
2016-12-12,UUP,-0.00571641
2016-12-13,EEM,0.01113242
2016-12-13,GLD,-0.00333877
2016-12-13,HYG,0.00243144
2016-12-13,SPY,0.0066739
2016-12-13,TLT,0.00356754
2016-12-13,UUP,0.00114989
2016-12-14,EEM,-0.02972737
2016-12-14,GLD,-0.01466723
2016-12-14,HYG,-0.00750709
2016-12-14,SPY,-0.00825422
2016-12-14,TLT,-0.0111731
2016-12-14,UUP,0.00957115
2016-12-15,EEM,0.00170212
2016-12-15,GLD,-0.01369113
2016-12-15,HYG,0.00046512
2016-12-15,SPY,0.00411723
2016-12-15,TLT,0.00505062
2016-12-15,UUP,0.01099732
2016-12-16,EEM,-0.00453126
2016-12-16,GLD,0.00661456
2016-12-16,HYG,0.00092996
2016-12-16,SPY,-0.00195576
2016-12-16,TLT,-0.00229999
2016-12-16,UUP,-0.00337583
2016-12-19,EEM,-0.00682804
2016-12-19,GLD,0.00499762
2016-12-19,HYG,0.00255727
2016-12-19,SPY,0.00217753
2016-12-19,TLT,0.01075648
2016-12-19,UUP,0.00301089
2016-12-20,EEM,0.00343739
2016-12-20,GLD,-0.00736712
2016-12-20,HYG,0.00139098
2016-12-20,SPY,0.00385724
2016-12-20,TLT,-0.00498314
2016-12-20,UUP,0.00187621
2016-12-21,EEM,-0.00415769
2016-12-21,GLD,0.00055662
2016-12-21,HYG,0.00173617
2016-12-21,SPY,-0.00278242
2016-12-21,TLT,0.00441347
2016-12-21,UUP,-0.00299623
2016-12-22,EEM,-0.01188735
2016-12-22,GLD,-0.00241078
2016-12-22,HYG,0.00215627
2016-12-22,SPY,-0.00172738
2016-12-22,TLT,-0.0017877
2016-12-22,UUP,0.00112691
2016-12-23,EEM,0.00586851
2016-12-23,GLD,0.00316018
2016-12-23,HYG,0.00185077
2016-12-23,SPY,0.00146417
2016-12-23,TLT,0.0020377
2016-12-23,UUP,-0.00075049
2016-12-27,EEM,0.00437562
2016-12-27,GLD,0.00583709
2016-12-27,HYG,-0.00092353
2016-12-27,SPY,0.00248108
2016-12-27,TLT,-0.00321915
2016-12-27,UUP,-0.00037544
2016-12-28,EEM,0.00755165
2016-12-28,GLD,0.00276348
2016-12-28,HYG,-0.00138643
2016-12-28,SPY,-0.00826474
2016-12-28,TLT,0.00730851
2016-12-28,UUP,0.00262949
2016-12-29,EEM,0.01643104
2016-12-29,GLD,0.01313614
2016-12-29,HYG,0.00138835
2016-12-29,SPY,-0.00022267
2016-12-29,TLT,0.0035435
2016-12-29,UUP,-0.00562003
2016-12-30,EEM,-0.00709029
2016-12-30,GLD,-0.00616557
2016-12-30,HYG,0.00034701
2016-12-30,SPY,-0.00365497
2016-12-30,TLT,0.00151333
2016-12-30,UUP,-0.00301438
2017-01-03,EEM,0.01199661
2017-01-03,GLD,0.007846
2017-01-03,HYG,0.0041596
2017-01-03,SPY,0.00764994
2017-01-03,TLT,0.00428071
2017-01-03,UUP,0.00907041
2017-01-04,EEM,0.00762088
2017-01-04,GLD,0.00353036
2017-01-04,HYG,0.00540791
2017-01-04,SPY,0.00594931
2017-01-04,TLT,0.00384446
2017-01-04,UUP,-0.00749063
2017-01-05,EEM,0.01092438
2017-01-05,GLD,0.01551507
2017-01-05,HYG,-0.00148792
2017-01-05,SPY,-0.00079468
2017-01-05,TLT,0.01565393
2017-01-05,UUP,-0.01056601
2017-01-06,EEM,-0.00415662
2017-01-06,GLD,-0.00737255
2017-01-06,HYG,-0.00022945
2017-01-06,SPY,0.0035782
2017-01-06,TLT,-0.00918112
2017-01-06,UUP,0.00724645
2017-01-09,EEM,-0.00083436
2017-01-09,GLD,0.00823265
2017-01-09,HYG,-0.00022863
2017-01-09,SPY,-0.00330108
2017-01-09,TLT,0.00802534
2017-01-09,UUP,-0.00265065
2017-01-10,EEM,0.00584797
2017-01-10,GLD,0.00426026
2017-01-10,HYG,0.00011456
2017-01-10,SPY,0.0
2017-01-10,TLT,-0.00065657
2017-01-10,UUP,0.00037975
2017-01-11,EEM,0.0119044
2017-01-11,GLD,0.00309323
2017-01-11,HYG,0.00057296
2017-01-11,SPY,0.00282613
2017-01-11,TLT,0.0033674
2017-01-11,UUP,-0.00227709
2017-01-12,EEM,0.00437771
2017-01-12,GLD,0.00361237
2017-01-12,HYG,0.00022882
2017-01-12,SPY,-0.00250982
2017-01-12,TLT,-0.00221006
2017-01-12,UUP,-0.00380372
2017-01-13,EEM,-0.00081718
2017-01-13,GLD,0.00263362
2017-01-13,HYG,0.00034388
2017-01-13,SPY,0.00229524
2017-01-13,TLT,-0.00475832
2017-01-13,UUP,-0.0011455
2017-01-17,EEM,-0.0005453
2017-01-17,GLD,0.01435951
2017-01-17,HYG,-0.00103077
2017-01-17,SPY,-0.00352332
2017-01-17,TLT,0.01046908
2017-01-17,UUP,-0.00917442
2017-01-18,EEM,-0.00545525
2017-01-18,GLD,-0.00845918
2017-01-18,HYG,0.00091715
2017-01-18,SPY,0.00220967
2017-01-18,TLT,-0.01280833
2017-01-18,UUP,0.00925937
2017-01-19,EEM,-0.00301733
2017-01-19,GLD,-0.0008706
2017-01-19,HYG,-0.00320628
2017-01-19,SPY,-0.00370435
2017-01-19,TLT,-0.00685846
2017-01-19,UUP,-0.001529
2017-01-20,EEM,0.00192584
2017-01-20,GLD,0.00243972
2017-01-20,HYG,0.00195309
2017-01-20,SPY,0.00367412
2017-01-20,TLT,-0.00199743
2017-01-20,UUP,-0.00344562
2017-01-23,EEM,0.01482718
2017-01-23,GLD,0.00643197
2017-01-23,HYG,0.0
2017-01-23,SPY,-0.00260219
2017-01-23,TLT,0.01000487
2017-01-23,UUP,-0.00537853
2017-01-24,EEM,0.00622294
2017-01-24,GLD,-0.00449093
2017-01-24,HYG,0.00068846
2017-01-24,SPY,0.00641161
2017-01-24,TLT,-0.0068516
2017-01-24,UUP,0.00038617
2017-01-25,EEM,0.01102426
2017-01-25,GLD,-0.00824149
2017-01-25,HYG,0.00355189
2017-01-25,SPY,0.00865576
2017-01-25,TLT,-0.01255062
2017-01-25,UUP,-0.00347489
2017-01-26,EEM,-0.00425496
2017-01-26,GLD,-0.0092722
2017-01-26,HYG,-0.00045687
2017-01-26,SPY,-0.00104567
2017-01-26,TLT,0.00336727
2017-01-26,UUP,0.00658665
2017-01-27,EEM,0.00080106
2017-01-27,GLD,0.00203069
2017-01-27,HYG,0.00091401
2017-01-27,SPY,-0.00156969
2017-01-27,TLT,0.00360706
2017-01-27,UUP,0.00038492
2017-01-30,EEM,-0.0053377
2017-01-30,GLD,0.00422948
2017-01-30,HYG,-0.00205435
2017-01-30,SPY,-0.00620171
2017-01-30,TLT,-0.00300904
2017-01-30,UUP,-0.00192377
2017-01-31,EEM,0.00187805
2017-01-31,GLD,0.01386331
2017-01-31,HYG,-0.00102983
2017-01-31,SPY,-8.791e-05
2017-01-31,TLT,0.00695826
2017-01-31,UUP,-0.00809569
2017-02-01,EEM,0.0005361
2017-02-01,GLD,-0.00302904
2017-02-01,HYG,0.00370326
2017-02-01,SPY,0.00039545
2017-02-01,TLT,-0.00618266
2017-02-01,UUP,0.00077723
2017-02-02,EEM,0.0042826
2017-02-02,GLD,0.00555555
2017-02-02,HYG,0.00057362
2017-02-02,SPY,0.00065903
2017-02-02,TLT,-0.00041992
2017-02-02,UUP,0.00155361
2017-02-03,EEM,0.00612968
2017-02-03,GLD,0.00250346
2017-02-03,HYG,0.00171668
2017-02-03,SPY,0.0068929
2017-02-03,TLT,-0.00041993
2017-02-03,UUP,-0.00038784
2017-02-06,EEM,-0.00238407
2017-02-06,GLD,0.01351933
2017-02-06,HYG,-0.00068551
2017-02-06,SPY,-0.00178757
2017-02-06,TLT,0.0060508
2017-02-06,UUP,0.0007759
2017-02-07,EEM,-0.00504499
2017-02-07,GLD,-0.00203906
2017-02-07,HYG,-0.00148727
2017-02-07,SPY,4.388e-05
2017-02-07,TLT,0.00735
2017-02-07,UUP,0.0050386
2017-02-08,EEM,0.00613824
2017-02-08,GLD,0.00621491
2017-02-08,HYG,0.00068758
2017-02-08,SPY,0.00131007
2017-02-08,TLT,0.01359861
2017-02-08,UUP,-0.00115699
2017-02-09,EEM,0.00450922
2017-02-09,GLD,-0.00761487
2017-02-09,HYG,0.00137393
2017-02-09,SPY,0.00593276
2017-02-09,TLT,-0.0115344
2017-02-09,UUP,0.00386118
2017-02-10,EEM,0.00924226
2017-02-10,GLD,0.002643
2017-02-10,HYG,0.00068595
2017-02-10,SPY,0.0039464
2017-02-10,TLT,-0.00057916
2017-02-10,UUP,0.00115387
2017-02-13,EEM,0.00313977
2017-02-13,GLD,-0.00680268
2017-02-13,HYG,0.00148504
2017-02-13,SPY,0.00544216
2017-02-13,TLT,-0.00314711
2017-02-13,UUP,0.00230499
2017-02-14,EEM,0.00104313
2017-02-14,GLD,0.00111299
2017-02-14,HYG,0.00068396
2017-02-14,SPY,0.00399547
2017-02-14,TLT,-0.00722656
2017-02-14,UUP,0.00229969
2017-02-15,EEM,0.00807679
2017-02-15,GLD,0.00444708
2017-02-15,HYG,0.000342
2017-02-15,SPY,0.00522035
2017-02-15,TLT,-0.00460271
2017-02-15,UUP,-0.00191209
2017-02-16,EEM,-0.00361799
2017-02-16,GLD,0.00536403
2017-02-16,HYG,-0.00079763
2017-02-16,SPY,-0.0008514
2017-02-16,TLT,0.00546424
2017-02-16,UUP,-0.00574699
2017-02-17,EEM,-0.00415065
2017-02-17,GLD,-0.00338755
2017-02-17,HYG,0.00102617
2017-02-17,SPY,0.00157644
2017-02-17,TLT,0.00593644
2017-02-17,UUP,0.00500948
2017-02-21,EEM,0.01094063
2017-02-21,GLD,0.00059483
2017-02-21,HYG,0.00330412
2017-02-21,SPY,0.00595524
2017-02-21,TLT,-0.00174576
2017-02-21,UUP,0.00460124
2017-02-22,EEM,0.0030918
2017-02-22,GLD,0.00135884
2017-02-22,HYG,0.00045436
2017-02-22,SPY,-0.00088808
2017-02-22,TLT,0.00166523
2017-02-22,UUP,-0.00229013
2017-02-23,EEM,0.00025656
2017-02-23,GLD,0.00873547
2017-02-23,HYG,0.00090823
2017-02-23,SPY,0.00067747
2017-02-23,TLT,0.00299242
2017-02-23,UUP,-0.0022953
2017-02-24,EEM,-0.0118128
2017-02-24,GLD,0.00638973
2017-02-24,HYG,0.0007941
2017-02-24,SPY,0.00126874
2017-02-24,TLT,0.01110404
2017-02-24,UUP,0.00191713
2017-02-27,EEM,-0.00311862
2017-02-27,GLD,-0.0048454
2017-02-27,HYG,0.00124641
2017-02-27,SPY,0.00156269
2017-02-27,TLT,-0.00590096
2017-02-27,UUP,0.0
2017-02-28,EEM,-0.00964537
2017-02-28,GLD,0.00092344
2017-02-28,HYG,-0.00079198
2017-02-28,SPY,-0.00269896
2017-02-28,TLT,0.0037104
2017-02-28,UUP,-0.00076533
2017-03-01,EEM,0.0155305
2017-03-01,GLD,-0.00142586
2017-03-01,HYG,0.00368571
2017-03-01,SPY,0.01399703
2017-03-01,TLT,-0.0167568
2017-03-01,UUP,0.00689397
2017-03-02,EEM,-0.01762583
2017-03-02,GLD,-0.01243067
2017-03-02,HYG,-0.0031736
2017-03-02,SPY,-0.00629722
2017-03-02,TLT,-0.00359917
2017-03-02,UUP,0.00418402
2017-03-03,EEM,0.00765177
2017-03-03,GLD,-0.00059534
2017-03-03,HYG,0.00045446
2017-03-03,SPY,0.00062964
2017-03-03,TLT,0.00260442
2017-03-03,UUP,-0.00871214
2017-03-06,EEM,0.00052368
2017-03-06,GLD,-0.00672284
2017-03-06,HYG,-0.00318197
2017-03-06,SPY,-0.00297791
2017-03-06,TLT,-0.00477598
2017-03-06,UUP,0.00343913
2017-03-07,EEM,0.00104693
2017-03-07,GLD,-0.00805348
2017-03-07,HYG,-0.00649868
2017-03-07,SPY,-0.00298718
2017-03-07,TLT,-0.00303037
2017-03-07,UUP,0.00114245
2017-03-08,EEM,-0.00941162
2017-03-08,GLD,-0.0062187
2017-03-08,HYG,-0.0066563
2017-03-08,SPY,-0.00185637
2017-03-08,TLT,-0.00540474
2017-03-08,UUP,0.00342334
2017-03-09,EEM,-0.00791782
2017-03-09,GLD,-0.00512773
2017-03-09,HYG,-0.00265713
2017-03-09,SPY,0.00126817
2017-03-09,TLT,-0.00798107
2017-03-09,UUP,-0.00189542
2017-03-10,EEM,0.0111731
2017-03-10,GLD,0.00218398
2017-03-10,HYG,-0.00034651
2017-03-10,SPY,0.00350442
2017-03-10,TLT,0.00350893
2017-03-10,UUP,-0.00683628
2017-03-13,EEM,0.01394386
2017-03-13,GLD,0.00017431
2017-03-13,HYG,0.00081036
2017-03-13,SPY,0.00050505
2017-03-13,TLT,-0.00631141
2017-03-13,UUP,0.00152967
2017-03-14,EEM,-0.00570848
2017-03-14,GLD,-0.00540348
2017-03-14,HYG,-0.00300997
2017-03-14,SPY,-0.00382697
2017-03-14,TLT,0.00480675
2017-03-14,UUP,0.00343641
2017-03-15,EEM,0.02609618
2017-03-15,GLD,0.01866454
2017-03-15,HYG,0.01381922
2017-03-15,SPY,0.00865336
2017-03-15,TLT,0.01221499
2017-03-15,UUP,-0.01179612
2017-03-16,EEM,0.00610375
2017-03-16,GLD,0.00412906
2017-03-16,HYG,-0.00286388
2017-03-16,SPY,-0.00196683
2017-03-16,TLT,-0.00506364
2017-03-16,UUP,-0.00346561
2017-03-17,EEM,-0.00176957
2017-03-17,GLD,0.00222732
2017-03-17,HYG,0.00034502
2017-03-17,SPY,-0.00175621
2017-03-17,TLT,0.00627696
2017-03-17,UUP,0.0003865
2017-03-20,EEM,0.01164827
2017-03-20,GLD,0.00444486
2017-03-20,HYG,-0.00195262
2017-03-20,SPY,-0.00109672
2017-03-20,TLT,0.00429836
2017-03-20,UUP,0.00038617
2017-03-21,EEM,-0.01101367
2017-03-21,GLD,0.0087652
2017-03-21,HYG,-0.0071333
2017-03-21,SPY,-0.01283967
2017-03-21,TLT,0.008309
2017-03-21,UUP,-0.00617748
2017-03-22,EEM,0.00480901
2017-03-22,GLD,0.00244644
2017-03-22,HYG,0.00243318
2017-03-22,SPY,0.00235318
2017-03-22,TLT,0.00399492
2017-03-22,UUP,-0.00077711
2017-03-23,EEM,0.00025206
2017-03-23,GLD,-0.00134649
2017-03-23,HYG,0.00034685
2017-03-23,SPY,-0.00106712
2017-03-23,TLT,-0.00140905
2017-03-23,UUP,0.00116634
2017-03-24,EEM,0.00251827
2017-03-24,GLD,0.0016011
2017-03-24,HYG,0.00346742
2017-03-24,SPY,-0.00072632
2017-03-24,TLT,0.00356997
2017-03-24,UUP,-0.00038818
2017-03-27,EEM,-0.0027633
2017-03-27,GLD,0.00563687
2017-03-27,HYG,-0.00103673
2017-03-27,SPY,-0.00102649
2017-03-27,TLT,0.00455009
2017-03-27,UUP,-0.00543903
2017-03-28,EEM,0.00277096
2017-03-28,GLD,-0.00409937
2017-03-28,HYG,0.00553398
2017-03-28,SPY,0.00727697
2017-03-28,TLT,-0.00667099
2017-03-28,UUP,0.00546878
2017-03-29,EEM,0.00175787
2017-03-29,GLD,0.00243616
2017-03-29,HYG,0.00206376
2017-03-29,SPY,0.00093488
2017-03-29,TLT,0.00596936
2017-03-29,UUP,0.00194254
2017-03-30,EEM,-0.00526564
2017-03-30,GLD,-0.00720691
2017-03-30,HYG,0.00469066
2017-03-30,SPY,0.0031844
2017-03-30,TLT,-0.00807638
2017-03-30,UUP,0.00659158
2017-03-31,EEM,-0.00705829
2017-03-31,GLD,0.00211024
2017-03-31,HYG,-0.00034182
2017-03-31,SPY,-0.00232799
2017-03-31,TLT,0.00290817
2017-03-31,UUP,-0.00038504
2017-04-03,EEM,0.00558542
2017-04-03,GLD,0.00530658
2017-04-03,HYG,-0.00053727
2017-04-03,SPY,-0.00173899
2017-04-03,TLT,0.01008638
2017-04-03,UUP,0.0
2017-04-04,EEM,0.00050526
2017-04-04,GLD,0.00226229
2017-04-04,HYG,0.0003437
2017-04-04,SPY,0.0006373
2017-04-04,TLT,-0.00542429
2017-04-04,UUP,0.00115592
2017-04-05,EEM,-0.00302848
2017-04-05,GLD,0.0
2017-04-05,HYG,-0.00080066
2017-04-05,SPY,-0.00297244
2017-04-05,TLT,0.00305772
2017-04-05,UUP,-0.00038492
2017-04-06,EEM,-0.00177145
2017-04-06,GLD,-0.00367833
2017-04-06,HYG,0.00125875
2017-04-06,SPY,0.0028111
2017-04-06,TLT,-0.0014831
2017-04-06,UUP,0.0023105
2017-04-07,EEM,-0.00177501
2017-04-07,GLD,0.00234938
2017-04-07,HYG,-0.00045687
2017-04-07,SPY,-0.00101946
2017-04-07,TLT,-0.0040431
2017-04-07,UUP,0.00460999
2017-04-10,EEM,-0.00406384
2017-04-10,GLD,0.0
2017-04-10,HYG,0.00137275
2017-04-10,SPY,0.00059542
2017-04-10,TLT,0.00463956
2017-04-10,UUP,-0.00191209
2017-04-11,EEM,-0.00229542
2017-04-11,GLD,0.01448186
2017-04-11,HYG,-0.00194232
2017-04-11,SPY,-0.00118998
2017-04-11,TLT,0.00948319
2017-04-11,UUP,-0.0030652
2017-04-12,EEM,0.00485683
2017-04-12,GLD,0.0068487
2017-04-12,HYG,0.00068619
2017-04-12,SPY,-0.00438193
2017-04-12,TLT,0.00547232
2017-04-12,UUP,-0.00499609
2017-04-13,EEM,-0.00432472
2017-04-13,GLD,0.00475333
2017-04-13,HYG,-0.00205897
2017-04-13,SPY,-0.00649477
2017-04-13,TLT,0.00308736
2017-04-13,UUP,0.00347623
2017-04-17,EEM,0.01047514
2017-04-17,GLD,-0.00293638
2017-04-17,HYG,0.0029806
2017-04-17,SPY,0.00885989
2017-04-17,TLT,-0.00307786
2017-04-17,UUP,-0.00269435
2017-04-18,EEM,-0.01264188
2017-04-18,GLD,0.00474478
2017-04-18,HYG,-0.00022849
2017-04-18,SPY,-0.00298412
2017-04-18,TLT,0.01307959
2017-04-18,UUP,-0.00849103
2017-04-19,EEM,-0.00614589
2017-04-19,GLD,-0.00887475
2017-04-19,HYG,-0.00091429
2017-04-19,SPY,-0.00183874
2017-04-19,TLT,-0.00545269
2017-04-19,UUP,0.00350338
2017-04-20,EEM,0.01236791
2017-04-20,GLD,0.00188939
2017-04-20,HYG,0.00331848
2017-04-20,SPY,0.00813929
2017-04-20,TLT,-0.00387014
2017-04-20,UUP,0.00038799
2017-04-21,EEM,0.0
2017-04-21,GLD,0.00286978
2017-04-21,HYG,-0.00079811
2017-04-21,SPY,-0.0031871
2017-04-21,TLT,0.0
2017-04-21,UUP,0.00077533
2017-04-24,EEM,0.01425276
2017-04-24,GLD,-0.00678599
2017-04-24,HYG,0.00468047
2017-04-24,SPY,0.01099774
2017-04-24,TLT,-0.00493777
2017-04-24,UUP,-0.00929866
2017-04-25,EEM,0.00878275
2017-04-25,GLD,-0.01012515
2017-04-25,HYG,0.00181744
2017-04-25,SPY,0.00581876
2017-04-25,TLT,-0.0120392
2017-04-25,UUP,-0.00273755
2017-04-26,EEM,-0.00373113
2017-04-26,GLD,0.00490641
2017-04-26,HYG,-0.00090729
2017-04-26,SPY,-0.0006287
2017-04-26,TLT,0.00551628
2017-04-26,UUP,0.00235299
2017-04-27,EEM,-0.00124833
2017-04-27,GLD,-0.00372391
2017-04-27,HYG,0.00068142
2017-04-27,SPY,0.00083889
2017-04-27,TLT,-0.000327
2017-04-27,UUP,0.00156489
2017-04-28,EEM,0.00150006
2017-04-28,GLD,0.00315639
2017-04-28,HYG,-0.00034041
2017-04-28,SPY,-0.00217923
2017-04-28,TLT,0.00221127
2017-04-28,UUP,-0.0011719
2017-05-01,EEM,0.00574132
2017-05-01,GLD,-0.00910821
2017-05-01,HYG,0.00051329
2017-05-01,SPY,0.00251997
2017-05-01,TLT,-0.00831329
2017-05-01,UUP,0.00078209
2017-05-02,EEM,0.00719758
2017-05-02,GLD,-0.0001671
2017-05-02,HYG,0.00034156
2017-05-02,SPY,0.00037697
2017-05-02,TLT,0.00512087
2017-05-02,UUP,-0.00156314
2017-05-03,EEM,-0.00665331
2017-05-03,GLD,-0.01395736
2017-05-03,HYG,0.00091024
2017-05-03,SPY,-0.00121449
2017-05-03,TLT,0.00065734
2017-05-03,UUP,0.00391407
2017-05-04,EEM,-0.01116354
2017-05-04,GLD,-0.01008648
2017-05-04,HYG,-0.00534674
2017-05-04,SPY,0.00117424
2017-05-04,TLT,-0.00492701
2017-05-04,UUP,-0.00623777
2017-05-05,EEM,0.00827881
2017-05-05,GLD,0.00188373
2017-05-05,HYG,0.00171571
2017-05-05,SPY,0.00393674
2017-05-05,TLT,0.00090775
2017-05-05,UUP,-0.00156928
2017-05-08,EEM,-0.00024887
2017-05-08,GLD,-0.00222205
2017-05-08,HYG,0.00114156
2017-05-08,SPY,-0.00016663
2017-05-08,TLT,-0.00544146
2017-05-08,UUP,0.00550083
2017-05-09,EEM,0.01269312
2017-05-09,GLD,-0.00599569
2017-05-09,HYG,-0.00068434
2017-05-09,SPY,-0.00091803
2017-05-09,TLT,-8.329e-05
2017-05-09,UUP,0.00508013
2017-05-10,EEM,0.00663532
2017-05-10,GLD,-8.619e-05
2017-05-10,HYG,0.00433779
2017-05-10,SPY,0.00179574
2017-05-10,TLT,-0.00116061
2017-05-10,UUP,0.00038881
2017-05-11,EEM,0.00219723
2017-05-11,GLD,0.00396414
2017-05-11,HYG,0.00011323
2017-05-11,SPY,-0.00204266
2017-05-11,TLT,0.0
2017-05-11,UUP,0.00038875
2017-05-12,EEM,0.00414152
2017-05-12,GLD,0.00283263
2017-05-12,HYG,-0.00034114
2017-05-12,SPY,-0.00167091
2017-05-12,TLT,0.00755352
2017-05-12,UUP,-0.00505053
2017-05-15,EEM,0.01018915
2017-05-15,GLD,0.00265341
2017-05-15,HYG,0.00227352
2017-05-15,SPY,0.00552347
2017-05-15,TLT,-0.00271845
2017-05-15,UUP,-0.00273337
2017-05-16,EEM,0.0009608
2017-05-16,GLD,0.00435378
2017-05-16,HYG,0.0014737
2017-05-16,SPY,-0.00091573
2017-05-16,TLT,0.00371725
2017-05-16,UUP,-0.0074392
2017-05-17,EEM,-0.01703469
2017-05-17,GLD,0.01818954
2017-05-17,HYG,-0.00441588
2017-05-17,SPY,-0.01774379
2017-05-17,TLT,0.01456662
2017-05-17,UUP,-0.00670617
2017-05-18,EEM,-0.0165974
2017-05-18,GLD,-0.00818101
2017-05-18,HYG,0.00113722
2017-05-18,SPY,0.00402846
2017-05-18,TLT,0.00113541
2017-05-18,UUP,0.00357416
2017-05-19,EEM,0.02134518
2017-05-19,GLD,0.00496595
2017-05-19,HYG,0.00181812
2017-05-19,SPY,0.00650426
2017-05-19,TLT,0.00234956
2017-05-19,UUP,-0.00712305
2017-05-22,EEM,0.0009719
2017-05-22,GLD,0.0041876
2017-05-22,HYG,0.00306189
2017-05-22,SPY,0.0050772
2017-05-22,TLT,-0.00274796
2017-05-22,UUP,-0.0015942
2017-05-23,EEM,0.00097084
2017-05-23,GLD,-0.00633863
2017-05-23,HYG,-0.00011357
2017-05-23,SPY,0.00221285
2017-05-23,TLT,-0.00672813
2017-05-23,UUP,0.00439122
2017-05-24,EEM,0.00388085
2017-05-24,GLD,0.00394495
2017-05-24,HYG,0.00169661
2017-05-24,SPY,0.00233253
2017-05-24,TLT,0.0056312
2017-05-24,UUP,-0.00317963
2017-05-25,EEM,0.00483211
2017-05-25,GLD,-0.00108684
2017-05-25,HYG,-0.00079049
2017-05-25,SPY,0.00477959
2017-05-25,TLT,0.00032467
2017-05-25,UUP,0.0011962
2017-05-26,EEM,0.00360666
2017-05-26,GLD,0.00887176
2017-05-26,HYG,0.00056493
2017-05-26,SPY,-0.00020644
2017-05-26,TLT,0.00170353
2017-05-26,UUP,0.00238954
2017-05-30,EEM,-0.00527051
2017-05-30,GLD,-0.00331841
2017-05-30,HYG,0.0010163
2017-05-30,SPY,-0.00086893
2017-05-30,TLT,0.00493989
2017-05-30,UUP,-0.00119192
2017-05-31,EEM,-0.00770715
2017-05-31,GLD,0.00399537
2017-05-31,HYG,-0.00011281
2017-05-31,SPY,-0.00024845
2017-05-31,TLT,0.00249841
2017-05-31,UUP,-0.00238669
2017-06-01,EEM,0.00849531
2017-06-01,GLD,0.00082904
2017-06-01,HYG,0.00291191
2017-06-01,SPY,0.00795224
2017-06-01,TLT,0.00010443
2017-06-01,UUP,0.0011962
2017-06-02,EEM,0.005054
2017-06-02,GLD,0.00737243
2017-06-02,HYG,0.00056402
2017-06-02,SPY,0.00332855
2017-06-02,TLT,0.01184034
2017-06-02,UUP,-0.00477908
2017-06-05,EEM,-0.0011971
2017-06-05,GLD,0.00098678
2017-06-05,HYG,-0.00090324
2017-06-05,SPY,-0.00073742
2017-06-05,TLT,-0.00620902
2017-06-05,UUP,0.00080043
2017-06-06,EEM,0.00047914
2017-06-06,GLD,0.01125438
2017-06-06,HYG,-0.00158136
2017-06-06,SPY,-0.00319667
2017-06-06,TLT,0.00544694
2017-06-06,UUP,-0.00239909
2017-06-07,EEM,-0.00119796
2017-06-07,GLD,-0.00528027
2017-06-07,HYG,-0.0020371
2017-06-07,SPY,0.00185009
2017-06-07,TLT,-0.00478017
2017-06-07,UUP,0.00120243
2017-06-08,EEM,0.00599789
2017-06-08,GLD,-0.00653324
2017-06-08,HYG,0.00079319
2017-06-08,SPY,0.00049264
2017-06-08,TLT,-0.00264139
2017-06-08,UUP,0.00360287
2017-06-09,EEM,-0.00763179
2017-06-09,GLD,-0.00912454
2017-06-09,HYG,0.00079356
2017-06-09,SPY,-0.00151779
2017-06-09,TLT,-0.00152505
2017-06-09,UUP,0.00319104
2017-06-12,EEM,-0.00528731
2017-06-12,GLD,-0.00149328
2017-06-12,HYG,0.00169833
2017-06-12,SPY,-0.00020548
2017-06-12,TLT,-0.00032198
